4.628363734874476054e-01
5.389538182230801944e-01
5.417202813328718669e-01
5.605963302752297039e-01
4.693428571428566176e-01
5.267247886354933240e-01
5.442531822159306643e-01
4.842115906223769528e-01
6.106363619214296712e-01
4.699971074374936220e-01
3.860580164804524039e-01
5.135505156368866952e-01
4.225875073232395196e-01
4.324575971624938231e-01
5.305890285382441895e-01
