assists_diff,CC_diff,visionScore_diff,towerKills_diff,dragonKills_diff,won?,goldSpent,totalDamageDealtToChampions,deaths,baronKills,totalMinionsKilled,damage_per_death,damageDealtToObjectives,kills,totalHeal,win
0.64,5.52,-5.76,-0.32,-0.08,False,2199.5274074074077,6961.592592592591,1.6355555555555554,-0.03407407407407407,13.407407407407405,294.37833978002755,414.0799999999999,-0.9599999999999991,-667.1200000000008,-0.08000000000000007
-6.24,-6.48,3.68,0.28,0.44,True,-2271.1170370370364,-7674.195555555554,-0.7525925925925936,0.0,10.955555555555556,80.97714257964299,-1466.4833333333338,0.33333333333333215,57.79999999999927,-0.1333333333333333
5.16,15.4,11.04,2.68,0.12,True,-554.9715686274503,5612.442156862748,-1.4078431372549023,0.2990196078431373,-25.255882352941185,1216.5661098901091,-991.2399999999998,0.6400000000000006,-1264.039999999999,-0.36000000000000004
-4.36,-7.76,-6.96,-2.24,-0.68,False,13.225384615385337,-20.203846153845006,0.18230769230769273,-0.10230769230769231,45.52230769230769,-1626.416934269434,3459.5666666666675,-8.881784197001252e-16,-3809.5,-0.2833333333333332
1.48,3.48,2.84,0.08,-0.08,False,-197.81584905660384,231.21408805031388,1.433710691823899,-0.3056603773584906,-16.686540880503145,-1042.110583028084,9961.516666666666,3.183333333333333,1950.9666666666662,0.39999999999999997
0.72,-12.08,-2.0,-1.24,-0.76,True,-2311.5507394186643,-5320.632840387558,0.4273329933707286,-0.0066292707802141915,-2.7501274859765346,3441.464747474747,530.8000000000002,-0.16666666666666607,-5076.983333333333,0.033333333333333215
1.44,6.16,4.92,0.56,0.0,True,2833.4400000000005,5859.32,5.4,0.16000000000000003,35.599999999999994,-1573.3498447385932,2.199999999999818,2.866666666666668,2551.916666666667,0.1833333333333334
-1.32,1.52,2.92,0.0,0.12,False,8.519999999998618,-2979.7599999999984,0.4399999999999995,-0.20000000000000007,-13.720000000000013,-86.19868640890763,-6985.25,1.416666666666667,-6342.783333333333,-0.10000000000000009
1.0,-2.16,-5.36,-0.04,-0.8,False,-1553.6799999999985,-1635.3866666666654,-1.2666666666666675,0.09333333333333332,-0.693333333333328,3369.9980916305913,-3563.0,-3.0249999999999995,-2266.7749999999996,-0.175
-1.32,-4.16,-1.2,-0.64,-0.08,False,969.0769230769238,1602.6923076923085,0.7307692307692308,0.15384615384615383,33.8846153846154,-708.8022209256178,3443.4000000000015,0.839999999999999,2246.3199999999997,0.039999999999999925
0.64,1.28,-2.92,1.24,-0.04,True,687.9369747899163,287.72689075630115,1.2794117647058822,-0.2226890756302521,-11.653361344537814,487.2211755836752,12903.45,2.1499999999999986,2013.4499999999998,0.3500000000000001
-2.56,-4.0,-0.36,1.88,1.08,True,1841.2206896551725,5756.993103448276,-1.4482758620689653,0.07862068965517241,61.84689655172413,538.7534557109557,2921.333333333333,0.7999999999999998,-333.7500000000009,5.551115123125783e-17
1.76,7.4,-1.56,1.12,0.2,True,-341.2464516129039,-2740.170322580645,-0.9690322580645159,0.23612903225806448,-14.97677419354838,-358.0388344988346,591.5200000000004,2.3599999999999994,806.7999999999993,0.1200000000000001
1.56,-2.84,2.0,2.04,0.92,False,1261.6129032258068,1877.290322580644,-0.25806451612903203,0.06451612903225806,-11.129032258064512,-177.28362914862964,1762.159999999999,0.7999999999999998,622.5599999999995,0.36
-0.76,-4.08,-3.72,0.36,-0.12,False,894.3600000000006,454.1200000000026,-0.6799999999999997,0.08000000000000002,48.03999999999999,24.0041540404045,-988.0166666666673,-0.4833333333333325,-3295.0666666666675,-0.06666666666666676
4.28,5.56,-7.8,-0.04,-0.48,True,1862.7307692307695,849.6153846153866,1.7307692307692308,0.0,-39.423076923076934,-1900.2356513355921,-4229.2,-1.6000000000000005,-3064.6000000000004,0.32000000000000006
0.96,-2.64,-5.08,0.84,0.68,False,2384.3828571428585,6556.171428571428,1.354285714285714,0.21714285714285714,38.22857142857143,-50.36373832866457,433.3666666666677,-2.7666666666666675,509.6000000000022,-0.1166666666666667
-0.04,0.24,7.16,-0.72,0.04,True,1264.2399999999998,1803.1200000000008,1.1999999999999993,0.0,29.760000000000005,-132.274241991669,2524.1833333333334,-0.36666666666666536,873.1833333333334,0.11666666666666664
3.24,10.32,-8.68,-2.44,-0.84,True,844.470967741936,5480.619354838711,-0.4722580645161294,-0.41935483870967744,-25.203870967741935,-2000.6505939298809,-226.74285714285634,4.2666666666666675,-405.8285714285721,-0.02857142857142847
-2.4,-0.92,9.44,-1.0,0.36,False,-2767.4800000000014,-7888.08,-2.4800000000000004,0.040000000000000036,-21.799999999999997,472.5252300967004,-414.4800000000005,-3.1599999999999993,-38.32000000000153,-0.040000000000000036
5.12,13.48,-5.64,-1.4,-0.88,False,-1691.9975757575758,-5295.349090909089,0.9284848484848487,-0.0993939393939394,-10.003636363636367,-777.850199615199,3286.4666666666662,2.8999999999999995,267.4833333333336,-0.016666666666666774
-0.6,-1.24,-7.24,-0.16,-0.72,False,771.9200000000001,1127.3600000000006,-2.4799999999999995,-0.08000000000000002,42.0,-342.62443127460665,3057.76,7.160000000000002,2637.040000000001,0.23999999999999994
9.04,8.28,-9.16,-1.44,-0.68,False,736.5806451612898,2288.038583175203,3.4440227703984823,-0.37318153067678683,-71.50853889943073,428.50296420510676,257.7619047619046,2.495238095238096,-1691.4857142857145,-0.00952380952380949
-0.12,-5.24,-14.04,-1.52,-0.92,False,434.23225806451774,-1410.6709677419349,0.49677419354838737,-0.26322580645161286,1.5496774193548362,-296.48024702810426,140.79047619047742,-1.704761904761904,35.35238095238219,0.09523809523809523
-1.68,-0.24,-7.96,0.24,-0.44,True,2726.5600000000013,3858.600000000002,2.84,0.03999999999999998,15.119999999999997,-1730.1152549125704,7072.950000000002,3.05,3949.0250000000005,0.09999999999999998
-1.12,7.84,10.08,1.56,1.28,True,456.9614814814813,4930.007407407407,0.17185185185185148,-0.014814814814814836,24.05925925925925,1113.8399588189582,5937.640000000001,-0.6800000000000015,2630.8399999999983,-0.07999999999999996
-0.08,-7.32,3.12,1.04,0.4,True,547.4592592592599,253.5822222222232,2.52888888888889,-0.019259259259259254,14.708148148148148,-34.36632040695031,4361.8,-2.257142857142859,-1835.7619047619055,-0.00952380952380949
0.88,5.92,16.12,0.08,0.24,True,-240.8042269187972,4725.384872080089,-0.7597330367074537,-0.15350389321468297,49.152391546162406,1326.9036927655684,-1713.1000000000004,-2.8500000000000005,3667.2749999999996,0.1499999999999999
1.68,15.72,2.4,0.16,0.28,True,-223.254054054054,1059.566023166024,0.3644787644787648,-0.07567567567567568,-9.437065637065643,94.42705627705618,4291.504761904764,1.1523809523809536,-1410.4380952380943,0.18095238095238086
-4.8,-13.68,-9.28,0.04,0.36,True,1461.5547652916084,67.67093409198787,-1.8776671408250358,0.6192508297771455,23.198198198198213,-118.89873160173192,-2471.720000000001,4.240000000000002,-523.9599999999991,-0.1200000000000001
2.52,10.32,-5.76,-2.36,-1.24,False,-1703.74125874126,-947.408391608391,3.2867132867132867,-0.676923076923077,-13.997202797202789,-645.6354469604476,-763.0666666666657,4.266666666666668,2789.833333333333,0.15000000000000002
-2.64,-12.4,-10.08,-0.48,-0.2,True,366.69861751152166,-4655.119815668202,-3.3354838709677423,-0.10967741935483871,31.356682027649768,-322.12458985459034,1339.2166666666662,0.7166666666666668,3526.9500000000007,0.04999999999999993
-3.36,4.84,5.36,1.92,0.64,True,1430.0906593406598,-643.7335164835167,-0.4038461538461542,0.06593406593406592,1.870879120879124,-318.8199499389493,-9243.92,-4.279999999999999,-3550.879999999999,-0.31999999999999995
0.6,6.12,-7.76,0.72,-0.12,False,1199.8108255877523,1776.2651722252594,1.0289775833788957,-0.08638600328048114,1.3548387096774235,-800.1543542568538,-1317.2999999999984,0.8499999999999996,-991.6333333333328,0.06666666666666676
3.2,-3.88,0.48,2.28,0.96,True,1617.4722222222217,1430.3055555555566,-2.6388888888888893,0.1111111111111111,12.583333333333329,-120.04467412217491,-1186.7166666666662,-2.5500000000000003,-1376.1,-5.551115123125783e-17
-0.44,-4.36,3.28,0.16,-0.56,True,1569.3836734693868,6059.4,-3.277551020408163,-0.13877551020408163,33.24081632653061,-580.281977449938,-3445.0166666666664,-0.20000000000000195,-3659.3500000000004,0.01666666666666672
-0.84,-10.68,-1.24,0.8,-0.16,True,-473.7265437048909,-2135.249398556536,-1.9815557337610263,-0.05693664795509222,-8.826784282277472,-385.39280541680455,-5489.08,0.08000000000000007,-442.60000000000036,-0.20000000000000007
-1.56,8.68,8.6,-0.84,0.8,False,-1582.3841491841495,-1288.1860139860146,-0.8270396270396274,0.058741258741258746,5.2363636363636346,115.1107860677339,-2896.9600000000005,-1.6799999999999997,-2338.6,-0.03999999999999998
-3.64,-2.08,4.56,0.04,0.32,False,-357.028571428571,-1607.2799999999988,-1.0,-0.1142857142857143,10.531428571428577,-261.32096102310425,2196.8761904761923,3.057142857142858,2072.0190476190483,0.11428571428571432
-0.0,-2.48,-1.28,-1.84,-0.16,False,-1842.0,-5670.360000000001,0.6799999999999997,-0.24,-12.519999999999996,-2568.7107443019945,119.0666666666666,5.449999999999998,-1028.8166666666666,0.1999999999999999
-1.08,-3.28,0.64,-2.32,-0.52,False,-1789.8933333333334,-6678.933333333331,2.395555555555555,-0.33481481481481484,-28.730370370370366,110.6892546342533,-2576.4000000000024,-2.92,-472.1600000000017,-0.11999999999999988
-2.64,-1.2,-0.28,-1.04,-0.12,True,251.4251851851841,1354.3896296296298,-0.5525925925925925,-0.17629629629629628,-4.970370370370361,341.7865588578097,6657.683333333333,1.4000000000000012,2251.8499999999995,-0.19999999999999996
-2.12,-2.32,-7.44,-0.84,-0.8,False,-1096.7692307692323,-4361.2307692307695,-0.038461538461538325,-0.1923076923076923,19.384615384615373,733.9904458504443,12740.233333333334,0.11666666666666536,4999.65,0.33333333333333337
-2.12,2.32,1.48,0.84,0.16,True,-1312.5878787878792,-1611.0969696969696,-1.9636363636363638,0.030303030303030304,1.327272727272721,-550.665177738927,-1308.8333333333335,0.41666666666666696,1708.7666666666655,0.14999999999999986
-10.16,-6.16,12.0,1.12,1.16,True,-2683.50153846154,-7842.510769230768,-4.032820512820512,0.2,69.06051282051281,495.0738302841687,166.84761904761854,0.6095238095238109,951.5142857142846,0.19047619047619052
-4.44,-0.4,0.8,-0.04,0.08,True,220.65508684863562,6202.779156327542,2.0612076095947067,0.0,9.018196856906535,111.48537356162387,-928.9166666666667,0.8000000000000007,1099.1166666666668,0.09999999999999992
-10.44,-1.44,6.32,-0.6,0.52,False,-4847.0666666666675,-15165.075555555555,-4.27111111111111,0.04,28.57777777777777,1192.1304929792427,-1792.9000000000005,-0.23333333333333428,655.8833333333337,-0.016666666666666663
-5.04,-0.24,12.28,1.04,1.6,True,1627.7979797979806,4570.986531986535,0.5353535353535364,0.1043771043771044,53.707070707070706,1724.3853123595982,2594.1523809523806,-0.9714285714285715,3268.4571428571435,0.11428571428571427
-3.12,-14.6,8.92,0.24,1.32,False,1513.5853227232546,3921.167108753314,-0.006189213085765033,0.34836427939876213,24.80901856763927,947.2517905875802,5002.533333333333,0.9666666666666668,2672.8833333333323,-0.050000000000000044
-0.08,-6.16,10.92,0.76,0.64,True,-1176.925925925927,-2732.074074074075,-2.3703703703703702,-0.037037037037037035,27.22222222222223,3330.017538880874,-523.9333333333334,-2.7111111111111104,322.8666666666668,0.0888888888888889
-4.72,4.36,0.0,-1.08,-0.2,False,-1203.8298611111113,-1744.2847222222226,0.9652777777777777,0.020833333333333343,-10.3125,269.8845555555554,7702.360000000002,3.04,7764.88,0.12
-1.0,3.6,-11.84,-1.36,-0.4,False,-3102.924510717614,-6160.361602982295,-2.473438956197577,-0.4240447343895619,-16.61043802423113,-206.08873977873918,-5985.866666666667,-0.9999999999999991,-3098.5999999999995,-0.15000000000000008
1.2,8.24,-7.64,-0.92,-0.6,False,216.8166666666657,823.5958333333328,1.9249999999999998,-0.1375,39.016666666666666,370.91546506598024,-3549.5499999999993,-4.450000000000001,-661.0999999999995,5.551115123125783e-17
-0.64,-3.36,0.76,1.24,1.28,False,1562.8915906788243,6126.932117527864,2.5305639986491046,0.07497467071935157,6.910503208375545,-324.27179235796757,-4331.44,-1.5200000000000005,-715.079999999999,0.03999999999999998
-2.92,-0.04,6.16,-0.24,0.36,False,-3616.2835309617913,-10305.019499341237,-2.9317523056653494,-0.0774703557312253,2.116469038208166,-98.59256227743663,-1061.0380952380947,-0.21904761904761916,-3411.6476190476196,0.12380952380952387
-3.44,3.92,6.72,1.12,0.04,False,-2571.2222222222226,-5302.9298245614045,0.38450292397660757,-0.12134502923976612,-23.501461988304087,700.8141578301866,-1473.4666666666672,-4.916666666666667,-6392.299999999998,0.04999999999999993
0.52,0.16,8.36,0.56,0.24,False,-1224.2129032258072,-5620.444239631335,0.9649769585253454,0.2304147465437788,-25.58341013824885,-1128.3563613445385,-2348.16,-1.6399999999999988,-5208.759999999999,0.12
-2.92,13.36,2.04,-1.92,-0.08,False,-1278.0425531914898,-5919.3940542116,0.2375400757796564,-0.00757796560769455,8.744097930632464,465.72119648869557,1551.8833333333323,1.8000000000000007,338.3000000000011,-0.03333333333333338
0.24,-3.76,1.8,-2.88,-0.64,True,-551.579008296354,-3786.333011769244,-1.5666602353849122,-0.1213582867065406,-28.72023924368127,1229.324128186629,-1623.000000000001,0.16666666666666607,-1643.4666666666662,-0.21666666666666667
1.36,-6.16,9.6,1.68,0.84,False,880.2101033295057,-157.49276693455613,-0.4966704936854196,-0.49414466130884044,-5.23650975889781,2093.716181543324,-5056.752380952382,0.8000000000000007,-819.4952380952382,-0.10476190476190467
6.44,7.52,5.68,1.6,0.92,True,2948.690476190477,5354.579365079364,-3.41005291005291,-0.05555555555555555,23.02116402116402,-552.1870959595963,-813.4999999999991,-0.7666666666666666,1095.5666666666666,-0.016666666666666496
-0.52,1.04,4.76,2.76,0.76,False,2373.900660350273,1032.3341946597757,-0.1378122308354861,0.046511627906976744,12.310938845822577,-1288.478173701299,1526.550000000001,-1.7000000000000006,556.1499999999996,0.3
-0.8,0.08,9.16,1.8,0.24,False,-1094.5600000000013,-4722.5599999999995,-0.4800000000000004,0.0,-38.03999999999999,140.58922944935603,1341.4095238095238,-1.2857142857142856,2376.199999999999,0.0761904761904762
2.52,11.32,8.72,1.76,0.36,True,1660.6370370370369,1894.7022222222222,0.2740740740740746,0.17629629629629628,-14.856296296296293,917.755901875902,3002.239999999999,-0.96,3574.4800000000014,0.36
2.68,0.48,-2.32,-0.36,-0.12,False,521.2581818181825,3253.241212121211,0.8109090909090906,-0.05696969696969695,-38.420606060606076,-628.8404576375988,-8259.914285714283,-2.238095238095239,932.7619047619055,-0.08571428571428563
-1.8,-11.64,-12.56,-0.08,-0.12,False,2261.279999999999,2490.959999999999,2.12,-0.15999999999999998,13.120000000000005,735.5216733266739,-4046.2666666666673,3.116666666666667,-1795.0499999999997,0.15000000000000013
-5.8,-1.48,-3.08,0.48,0.8,False,-118.07999999999993,3476.08,-1.3599999999999994,0.2,59.84,657.0525240500256,-13713.966666666667,-3.6333333333333337,-5414.783333333333,-0.08333333333333315
2.52,-8.84,-3.12,1.76,0.68,True,187.8229983368983,4341.15870753148,-2.566167735804229,0.6300784034212402,-17.41886433832265,1252.0464700907564,-106.99047619047542,0.6285714285714281,-1820.552380952382,0.19999999999999998
-5.32,0.88,-0.28,-1.04,-0.24,True,-2586.0963748894774,-8553.325375773651,-1.0274093722369582,-0.02564102564102564,-19.58090185676393,1180.068096995597,2135.1500000000005,3.1833333333333327,1433.1166666666668,0.23333333333333334
-1.68,-4.92,6.52,0.8,0.64,True,-1319.9439153439162,-3251.326984126983,-1.0560846560846562,-0.03386243386243386,-14.13227513227514,1910.807492877494,4804.750000000002,0.13333333333333375,5972.549999999999,0.04999999999999999
-2.68,3.04,6.68,1.2,1.0,True,-859.8645502645504,1.105820105822204,-2.0518518518518514,0.21058201058201056,19.726984126984128,-24.011213944784686,1674.361904761905,3.5142857142857142,1381.723809523809,0.10476190476190478
4.28,2.08,13.36,1.0,-0.12,True,530.5885714285705,-1419.3199999999997,-1.0114285714285716,-0.09142857142857141,-29.262857142857143,1800.1958586651435,-13692.495238095236,0.6761904761904756,-7698.876190476192,-0.08571428571428563
-1.12,0.2,9.16,-0.16,-0.28,False,-810.7831978319791,-4732.470641373078,3.540198735320687,-0.027100271002710008,-22.504968383017157,1472.6024355736859,-4063.916666666666,-2.0333333333333323,-490.85000000000036,0.11666666666666664
-1.84,-4.24,1.04,-1.16,-0.52,True,-1918.515151515152,-6481.333333333332,-1.2424242424242422,0.3939393939393939,-15.606060606060623,-58.22738961038931,-4490.36,-1.3599999999999994,-3289.000000000001,-0.040000000000000036
2.72,12.96,10.0,0.68,-0.04,True,-672.7256944444453,-2441.2326388888905,-1.1180555555555554,0.2048611111111111,0.5243055555555571,-195.19836587976351,2110.616666666666,3.4333333333333327,2735.2333333333336,0.050000000000000044
0.96,-5.84,-12.56,-1.12,-0.52,False,775.4961038961046,-383.2181818181816,1.1056277056277057,-0.03376623376623377,21.893506493506493,408.85542254042184,-6195.266666666667,-1.0166666666666684,-2816.6500000000005,-0.21666666666666673
-0.52,17.28,7.64,0.6,0.56,False,1277.5384615384628,6549.153846153848,0.1923076923076925,0.038461538461538464,42.73076923076923,-1269.673710109335,-8935.874999999998,-1.7750000000000004,-2663.875000000001,0.0
0.68,3.0,-0.56,2.36,0.6,True,3456.9450549450557,11401.739010989013,1.5989010989010994,0.3131868131868132,29.057692307692307,957.9585160395154,-3228.5600000000004,-1.0000000000000009,-786.880000000001,-0.040000000000000036
0.48,10.56,19.6,1.72,0.72,False,-265.902068965519,3363.4275862068953,-1.4289655172413793,0.15862068965517243,-53.34758620689656,-665.0556246993742,3215.55,1.3166666666666664,2410.583333333334,-0.06666666666666676
-0.12,-7.12,-8.68,-2.56,-0.96,True,-607.7212121212124,-6866.395151515151,1.2012121212121212,-0.29454545454545455,2.1284848484848453,2121.220659446374,-3115.2571428571414,-0.9523809523809534,-1554.3714285714295,0.05714285714285716
-0.88,-2.28,-3.12,-0.28,-0.28,False,435.2399999999998,-1479.6399999999994,-1.04,-0.08000000000000002,45.56,206.47653473510582,526.361904761905,-1.6761904761904756,1223.0476190476184,-0.2952380952380953
-3.0,-8.0,11.6,1.08,0.8,False,-100.0,401.23999999999796,-0.1200000000000001,0.24,45.44,898.6854718614713,2313.6000000000004,-1.5999999999999996,612.800000000002,-0.040000000000000036
4.44,4.32,4.32,1.56,0.12,False,1035.4957983193272,-192.50630252100746,2.0588235294117645,-0.01470588235294118,22.43487394957983,1259.4827233877231,-3577.0666666666666,-0.6333333333333337,605.9000000000005,-0.06666666666666665
1.44,-0.68,6.0,1.76,0.56,False,2920.51724137931,1816.8029556650235,0.19704433497536922,0.0748768472906404,-11.85221674876847,-229.3360610091995,-2367.0190476190473,0.40000000000000036,-1226.1333333333323,-0.019047619047619202
-4.88,-0.8,-5.36,-0.04,0.0,True,-573.183606557378,-2754.5084489281217,-0.04615384615384599,-0.31803278688524594,-9.974779319041616,2446.5847184065947,2857.5999999999995,-0.6500000000000004,957.8250000000007,0.0
-4.32,-9.92,-15.72,-2.32,-0.84,True,-3258.4270306707112,-11960.849005729695,-2.662959218065386,-0.08190091001011124,-38.3613077182339,1213.698974580976,-1975.119999999999,-2.000000000000001,-3225.5599999999995,5.551115123125783e-17
-5.56,7.0,5.72,0.12,0.84,False,-541.4974271012015,544.5288736420807,-1.5031446540880502,0.3241852487135506,10.103487707261294,1045.3007903216308,437.6991869918693,2.9495934959349595,3139.8162601626022,-0.4813008130081301
2.2,1.08,1.88,0.72,0.72,True,-698.6098439375746,-1713.539015606244,0.8595438175270109,0.1364545818327331,-8.71388555422169,782.9715381708238,3.3428571428576106,-0.028571428571428914,1848.419047619048,0.12380952380952392
4.8,6.12,0.52,0.68,0.2,False,1929.5514054678479,4200.189449364652,2.302656911821333,-0.04389680400462071,-6.750866384289566,1095.4022174122165,-363.5000000000009,-1.8666666666666663,-4572.783333333335,-0.15000000000000013
-1.36,6.6,2.08,-0.28,0.36,True,475.0932311621964,2664.1289910600244,-0.09450830140485333,0.1277139208173691,2.9757343550447075,94.65583994708959,-5322.149999999999,-2.0666666666666664,-6214.716666666666,-0.08333333333333331
-4.52,-6.8,0.28,-0.88,-0.36,True,-814.3665389527469,-166.38441890166177,-1.0485312899106,0.09323116219667946,24.678160919540225,1113.5643025493018,-6116.083333333333,-0.8666666666666671,-1495.7833333333338,0.06666666666666665
-0.36,-0.08,8.8,0.2,0.72,True,1499.1321428571428,-386.28214285714057,-1.7964285714285708,0.16071428571428573,33.13214285714287,-962.0239789099796,2401.120000000001,3.1999999999999984,-394.72000000000025,0.20000000000000007
-1.84,-9.6,-11.16,0.8,-0.36,False,373.47862068965514,-687.3406896551751,-0.022068965517241246,0.1420689655172414,0.5117241379310258,-956.428184223184,1609.8499999999985,1.6500000000000012,-1181.8499999999995,0.10000000000000009
1.48,1.08,3.12,0.6,-0.24,True,124.69966629588453,-2478.3692992213564,-0.9054505005561735,0.17908787541713014,-26.807563959955516,-1330.526029988529,-2012.9666666666662,2.716666666666665,1116.9666666666662,-0.08333333333333359
-2.48,-0.68,8.68,1.12,-0.2,False,-165.25071225071224,-5562.6353276353275,-0.8262108262108265,0.04558404558404561,-11.541310541310537,136.4418648712399,-3656.500000000001,3.075000000000001,-2304.6499999999996,0.19999999999999996
-1.92,0.6,-1.64,-0.12,0.52,False,-956.4937931034474,-2455.4579310344816,-0.4675862068965513,-0.023448275862068962,36.023448275862066,-883.9953871822622,-2120.3749999999995,1.0749999999999993,-1571.5249999999996,-0.04999999999999999
3.28,8.04,-3.44,0.56,0.08,True,1219.1480235492,2350.5121951219517,-0.021026072329688894,0.569386038687973,-6.633305298570221,-100.40892895992874,-1694.119999999999,2.040000000000001,353.8000000000011,0.08000000000000007
-3.64,-0.48,1.32,-0.24,0.04,False,-1505.294871794873,-7154.198717948717,-1.4914529914529915,-0.3611111111111111,-8.901709401709397,-974.0399645452594,-3806.190476190477,-2.200000000000001,-399.71428571428714,0.01904761904761909
0.44,-1.2,-2.44,-0.6,-0.84,False,-2071.4137931034493,-7139.241379310344,-0.2068965517241379,-0.13793103448275862,-48.41379310344827,-924.305164946164,-5150.080000000001,0.5600000000000005,1891.960000000001,0.0
1.28,10.28,5.84,1.08,0.6,True,2320.1475541299133,7640.6303127506,3.742582197273456,0.17722534081796312,22.20449077786688,-280.60570584177776,2608.9619047619044,-2.2476190476190503,1767.304761904761,0.03809523809523807
-2.44,-6.92,-12.44,-1.6,-1.08,False,-2020.5824915824924,-5691.63973063973,-0.6700336700336695,-0.3063973063973064,4.501683501683502,2460.0174001924006,1310.8000000000002,-1.8999999999999995,564.8999999999996,-0.3833333333333334
-0.08,-7.04,1.92,0.36,0.44,True,-280.8000000000011,-4527.720000000001,-1.5600000000000005,0.12,7.759999999999991,-1707.3658627087193,1280.9523809523798,-1.1047619047619044,-1270.6761904761916,0.03809523809523807
-0.52,5.28,2.92,-0.48,-0.2,False,-446.40000000000146,-2169.880000000001,0.5599999999999996,-0.27999999999999997,10.560000000000002,32.76930103230006,4195.880000000001,1.2799999999999985,1942.1599999999999,-0.16000000000000003
-6.6,-2.32,5.04,0.8,1.16,False,-2205.478620689655,-6062.641379310346,-2.208275862068966,0.11310344827586208,63.29379310344827,1273.1826209207452,7217.9,-1.4000000000000004,-2154.624999999998,0.24999999999999994
1.84,0.08,-1.48,0.24,-0.4,False,-1932.7999999999993,-895.8340740740714,-0.6577777777777776,-0.09629629629629627,-8.512592592592597,-1440.6912838550343,-9192.266666666666,-1.4833333333333325,-5884.316666666665,-1.1102230246251565e-16
5.12,10.32,-0.64,0.44,-0.08,True,293.2399999999998,695.2799999999988,0.4400000000000004,-0.2,-25.16000000000001,-1531.8411808826104,-1154.5904761904758,0.4761904761904754,-301.37142857142953,0.30476190476190473
-1.44,13.24,21.48,1.36,0.92,False,-1607.7828571428581,-838.9485714285711,-2.6171428571428565,0.13714285714285718,1.9485714285714266,-787.5116278860032,-1667.5,-0.5500000000000007,-1947.9500000000007,0.025000000000000022
-5.44,15.72,10.28,0.0,0.56,False,-866.880000000001,-862.1999999999971,0.3200000000000003,-0.12,-2.5999999999999943,-223.41705411255316,-6794.04,1.12,-2168.4400000000014,0.08000000000000007
0.12,2.8,10.96,0.24,0.0,False,1059.5999999999985,3133.5200000000004,0.5200000000000005,0.24000000000000005,15.920000000000002,-551.2849285714274,-14.480000000001382,-0.08000000000000007,-4231.4,0.15999999999999992
-2.36,-9.04,-5.8,-1.2,-0.64,True,-365.2170106316462,218.9293308317683,-0.8436522826766728,-0.20950594121325827,14.416510318949335,-1231.251882783883,2646.7199999999993,-0.8000000000000007,3546.879999999999,0.0
0.92,-6.48,1.44,0.2,0.28,True,2418.6340909090914,6560.488636363636,0.15000000000000036,-0.09545454545454546,28.450000000000003,-1166.7972343529486,-1468.4857142857145,-0.39047619047619087,1432.9047619047615,-0.028571428571428525
-0.24,-5.44,0.2,-0.96,0.04,False,1158.1785995279315,2130.891424075533,-1.1919748229740357,-0.22423288749016523,5.446105428796216,-1487.7579561972416,-183.028571428571,1.333333333333333,2455.8190476190466,0.009523809523809434
-1.28,-4.72,-5.96,-2.28,-0.84,False,352.13125000000036,2555.0374999999985,-0.36875000000000036,-0.26875,3.2874999999999943,-1497.0622844747845,743.4499999999989,0.4333333333333327,-701.1000000000004,0.08333333333333326
-2.44,-5.4,1.32,0.96,0.04,False,-2191.7283431455016,-7247.108494533222,0.7367535744322966,-0.09083263246425569,-9.232968881412958,-1376.5096196026198,-6503.200000000001,1.040000000000001,-2296.2400000000007,-0.040000000000000036
1.28,14.6,7.2,-0.68,-0.2,True,-570.7477678571431,399.00892857142753,-0.9084821428571423,-1.3839285714285714,-26.83482142857143,-3024.3441949254448,-639.1499999999996,3.633333333333332,3440.75,0.03333333333333344
-0.76,-11.96,-7.52,0.12,-0.32,False,-667.7931034482772,-3104.758620689656,0.0344827586206895,-0.10344827586206898,-5.206896551724142,-1588.25116952492,-3164.7166666666662,2.3499999999999996,-825.9166666666661,5.551115123125783e-17
-0.32,4.64,-3.24,-0.28,-0.4,False,-806.0727272727263,-3226.4909090909096,-0.47878787878787854,-0.2290909090909091,-17.986666666666665,-706.763924408925,2450.7333333333336,-1.8222222222222229,1117.844444444445,-0.2666666666666666
1.96,10.68,3.44,0.16,0.24,False,521.8592592592595,2354.551322751322,0.27936507936507926,-0.07195767195767194,-4.925925925925924,-1620.1954151404143,-1611.159999999999,0.40000000000000036,-1090.5600000000004,-0.11999999999999988
-1.64,-10.44,-2.72,-0.64,0.24,True,266.8697729988053,868.5436081242533,0.13261648745519672,0.008363201911589013,-0.7837514934289089,-528.5035007122497,-5120.683333333333,-0.34999999999999964,-2410.283333333332,-0.24999999999999994
-6.0,-3.92,6.08,0.8,0.76,False,-998.2451612903224,704.7264516128998,-0.26580645161290306,0.002580645161290307,22.4258064516129,-662.4581947681954,-5824.583333333334,-0.6000000000000005,-2226.566666666667,0.01666666666666672
7.92,5.92,1.56,1.24,0.24,False,1142.7200000000012,4807.800000000001,1.04,0.24000000000000002,-54.72,-1060.7384904773871,-3303.2666666666682,1.7999999999999998,883.1833333333325,-0.08333333333333337
4.48,3.52,-4.2,-1.52,-0.52,True,242.07692307692378,-1196.923076923078,1.3461538461538458,-0.07692307692307693,-35.88461538461539,471.6907092907086,-4197.84,0.16000000000000103,-2926.5600000000013,0.24
2.2,3.4,-3.76,-0.4,0.04,False,180.35999999999876,2537.119999999999,2.16,0.16000000000000003,-18.08,-1220.4349041963324,4261.142857142856,-0.07619047619047592,2605.028571428571,-0.038095238095238126
